,Planktonic,Disc,migration_rate,replicate,cycle
1124,9.95994169038726,9.17438769054798,0.0031622776601683,0,4
1125,9.836653532641025,9.841425625980914,0.0031622776601683,0,5
1126,9.852538075124931,9.842237027630135,0.0031622776601683,0,6
1127,9.745144754047546,9.09737508586534,0.0031622776601683,0,7
1128,8.76590797749426,9.237330514460403,0.0031622776601683,0,8
1129,9.691245631269902,9.64679545146736,0.0031622776601683,0,9
1130,9.601908089238108,9.012485907080594,0.0031622776601683,0,10
1131,9.382347936365315,9.390699126745211,0.0031622776601683,0,11
1132,9.389820317186702,9.38889714273784,0.0031622776601683,0,12
1133,9.326883461965666,8.871383333912721,0.0031622776601683,0,13
1134,8.967754671452559,8.9927573949061,0.0031622776601683,0,14
1135,8.988719149470285,8.989746149428623,0.0031622776601683,0,15
1136,10.970045320903184,8.879547084049495,0.0031622776601683,1,0
1137,10.163742393508956,8.410290508404703,0.0031622776601683,1,1
1138,10.07282358784612,10.07191229082662,0.0031622776601683,1,2
1139,10.08732831507384,10.083953128702063,0.0031622776601683,1,3
1140,9.949574722986515,9.197623431852117,0.0031622776601683,1,4
1141,9.841942804592154,9.842478369572728,0.0031622776601683,1,5
1142,9.859097130790904,9.853047608837953,0.0031622776601683,1,6
1143,9.755464794647487,9.097831997159664,0.0031622776601683,1,7
1144,8.78993586359534,9.24443382884242,0.0031622776601683,1,8
1145,9.70223133240464,9.652851062394246,0.0031622776601683,1,9
1146,9.608257595697731,9.01861228658466,0.0031622776601683,1,10
1147,9.386733650783754,9.398338465175115,0.0031622776601683,1,11
1148,9.40093581780065,9.40158600695164,0.0031622776601683,1,12
1149,9.338707282109016,8.887725365253022,0.0031622776601683,1,13
1150,8.970315262093331,9.001442639957343,0.0031622776601683,1,14
1151,8.989876166058938,8.999706698400498,0.0031622776601683,1,15
1152,10.970045320903184,8.87171573062827,0.0031622776601683,2,0
1153,10.159679826820224,8.43439267769028,0.0031622776601683,2,1
1154,10.07245600005898,10.081184525838362,0.0031622776601683,2,2
1155,10.09114906860936,10.081327882217243,0.0031622776601683,2,3
1156,9.956892351612623,9.193248069036215,0.0031622776601683,2,4
1157,9.8419486517551,9.845055421981897,0.0031622776601683,2,5
1158,9.863700869667031,9.85438722699476,0.0031622776601683,2,6
1159,9.752215654842171,9.098138021960356,0.0031622776601683,2,7
1160,8.797146217688583,9.243592331028028,0.0031622776601683,2,8
1161,9.709948571508242,9.65247783918988,0.0031622776601683,2,9
1162,9.611813997189811,9.008458414112711,0.0031622776601683,2,10
1163,9.36739908450068,9.383668293583408,0.0031622776601683,2,11
1164,9.389181990665657,9.386094337008885,0.0031622776601683,2,12
1165,9.317800697780129,8.881475665846425,0.0031622776601683,2,13
1166,8.962283351114786,8.991407015651442,0.0031622776601683,2,14
1167,8.982102585514037,8.979439428631805,0.0031622776601683,2,15
1168,10.970045320903184,8.879271220577033,0.0031622776601683,3,0
1169,10.170593920342103,8.445713941319347,0.0031622776601683,3,1
1170,10.077170140718966,10.077769982254068,0.0031622776601683,3,2
1171,10.087685410883772,10.08587525564349,0.0031622776601683,3,3
1172,9.960293910756754,9.18717822335694,0.0031622776601683,3,4
1173,9.844064743221445,9.84434923423575,0.0031622776601683,3,5
1174,9.86506749493142,9.857877775996428,0.0031622776601683,3,6
1175,9.758360556764035,9.097402564779234,0.0031622776601683,3,7
1176,8.774823466780314,9.239079006475883,0.0031622776601683,3,8
1177,9.703384000560698,9.654498547049938,0.0031622776601683,3,9
1178,9.6182010779206,9.003822967529757,0.0031622776601683,3,10
1179,9.394578890649155,9.402131735607194,0.0031622776601683,3,11
1180,9.407029586150095,9.401882938931909,0.0031622776601683,3,12
1181,9.336085447249443,8.892555584294955,0.0031622776601683,3,13
1182,8.970755902144157,8.998037005313417,0.0031622776601683,3,14
1183,8.997464148896235,8.996289664274888,0.0031622776601683,3,15
1184,10.970045320903184,8.876499722157105,0.0031622776601683,4,0
